sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,Misfire1,Misfire2,Misfire3,Misfire4
14085,6911.760,13.2025,14.4878,31,0,-.78125,2434.25,61.5158,19.5,41,42.3,2.42,16.8627,22.3529,170.148,14.3647,11.89,.361938,1,10,0,0,20,70.1961,0,0,6.144,0,0,0,0
14086,6911.800,13.2025,14.4878,31,-3.90625,-.78125,2453.25,61.5158,19.5,41,42.97,2.42,17.2549,22.3529,173.17,14.3647,11.745,.361938,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14087,6911.840,13.1174,14.4948,31,-5.46875,-.78125,2429.75,61.5158,19.5,41,44.16,2.44,17.6471,23.1373,176.191,14.3647,11.89,.469089,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14088,6911.880,12.9492,14.3428,31,-6.25,-.78125,2438.25,61.5158,20,41,45.66,2.48,17.2549,23.1373,173.168,14.3647,11.89,.576188,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14089,6911.920,13.3282,14.3428,31,-5.46875,-.78125,2438.5,61.5158,19,41,45.79,2.46,16.8627,22.7451,170.144,14.3647,12.035,.576188,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14090,6911.960,13.4984,14.5227,31,0,-.78125,2426.25,61.5158,19.5,41,44.13,2.42,16.8627,22.3529,167.12,14.3647,11.89,.36182,1,10,0,0,20,70.1961,0,0,6.144,0,0,0,0
14091,6912.000,13.9181,14.4253,31,0,-.78125,2446.5,61.5158,19.5,41,42.23,2.42,16.8627,21.9608,170.142,14.3647,11.745,.36182,1,10,0,0,20,70.1961,0,0,6.144,0,0,0,0
14092,6912.040,13.7498,14.4253,31,-.78125,-.78125,2424.25,61.5158,19.5,41,42.43,2.42,16.8627,21.9608,167.118,14.3647,11.745,.361846,1,10,0,0,20,70.1961,0,0,6.144,0,0,0,0
14093,6912.080,13.9606,14.4461,31,-3.125,-.78125,2450.75,61.5158,19.5,41,42.51,2.42,16.8627,21.9608,167.117,14.3647,11.745,.11006,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14094,6912.120,13.9181,14.4461,31,-5.46875,-.78125,2439,61.5158,19.5,41,42.59,2.42,16.8627,21.9608,170.14,14.3647,11.745,.11006,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14095,6912.160,13.7924,14.4184,31,-5.46875,-.78125,2440.25,61.5158,19,41,43.18,2.42,16.8627,22.3529,170.139,14.3647,11.6,.361873,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14096,6912.200,13.5816,14.3497,31,-6.25,-.78125,2432.25,61.5158,20,41,43.77,2.44,16.8627,22.3529,170.137,14.3647,11.745,.361834,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14097,6912.240,13.9181,14.3497,31,-6.25,-.78125,2428.75,61.5158,19,41,43.77,2.44,16.8627,22.3529,170.139,14.3647,11.745,.361834,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14098,6912.280,14.3397,14.3428,31,-6.25,-.78125,2443.5,61.5158,19.5,41,44.36,2.44,16.8627,22.3529,170.137,14.3647,11.745,.361948,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14099,6912.320,14.3823,14.3428,31,-6.25,-.78125,2434,61.5158,20,41,44.56,2.42,16.8627,22.3529,167.111,14.3647,11.745,.361948,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14100,6912.360,14.0457,14.3428,31,-6.25,-.78125,2437.5,61.5158,19,41,44.16,2.44,16.8627,22.3529,170.136,14.3647,11.745,.109734,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14101,6912.400,14.4248,14.3428,31,-6.25,-.78125,2437.5,61.5158,19.5,41,43.57,2.44,16.8627,22.3529,170.133,14.3647,11.745,.361927,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14102,6912.440,14.508,14.3428,31,-7.03125,-.78125,2448.25,61.5158,19.5,41,44.56,2.44,16.8627,22.3529,170.134,14.3647,11.745,.361927,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14103,6912.480,14.3823,14.3428,31,-7.03125,-.78125,2436.25,61.5158,19.5,41,43.77,2.42,16.8627,22.3529,170.133,14.3647,11.745,.361985,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14104,6912.520,14.1289,14.3428,31,-7.03125,-.78125,2437,61.5158,20,41,43.17,2.42,16.8627,22.3529,167.108,14.3647,11.745,.109657,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14105,6912.560,14.508,14.3428,31,-7.03125,-.78125,2428.5,61.5158,19,41,43.56,2.42,16.8627,22.3529,170.133,14.3647,11.745,.109657,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14106,6912.600,14.4248,14.3428,31,-7.03125,-.78125,2427,61.5158,19.5,41,43.36,2.44,16.8627,22.3529,170.131,14.3647,11.745,.36202,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14107,6912.640,14.5505,14.3428,31,-7.03125,-.78125,2440.25,61.5158,19.5,41,42.98,2.4,16.8627,22.3529,170.13,14.3647,11.745,.36202,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14108,6912.680,14.1289,14.3428,31,-7.03125,-.78125,2440.75,61.5158,19,41,42.38,2.42,16.8627,22.3529,167.106,14.3647,11.745,.361934,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14109,6912.720,14.3823,14.3497,31,-7.03125,-.78125,2445.5,61.5158,19.5,41,42.59,2.42,16.8627,22.3529,167.103,14.3647,11.745,.10942,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14110,6912.760,14.508,14.3497,31,-7.03125,-.78125,2446,61.5158,19.5,41,43.57,2.44,16.8627,22.3529,167.107,14.3647,11.745,.10942,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14111,6912.800,14.214,14.3497,31,-7.03125,-.78125,2439.25,61.5158,19,41,42.59,2.42,16.8627,21.9608,170.129,14.3647,11.6,.109732,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14112,6912.840,14.0883,14.3497,31,-6.25,-.78125,2434.5,61.5158,20,41,41.8,2.42,16.8627,21.9608,170.127,14.3647,11.6,.362089,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14113,6912.880,14.0883,14.3497,31,-7.03125,-.78125,2437.75,61.5158,19,41,42.39,2.4,16.8627,21.9608,167.106,14.3647,11.6,.362089,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14114,6912.920,14.2565,14.3565,31,-7.03125,-.78125,2433.75,61.5158,19.5,41,42.59,2.44,16.8627,22.3529,170.127,14.3647,11.6,.36224,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14115,6912.960,14.2565,14.3565,31,-7.03125,-.78125,2434.75,61.5158,20,41,43.58,2.44,16.8627,22.3529,170.127,14.3647,11.6,.36224,1,10,0,0,20,70.1961,0,0,5.632,0,0,0,0
14116,6913.000,13.8775,14.3565,31,-6.25,-.78125,2433.5,61.5158,19,41,44.56,2.44,16.8627,22.3529,170.126,14.3647,11.745,.362337,1,10,0,0,19,70.1961,0,0,5.632,0,0,0,0
14117,6913.040,14.4248,14.3497,31,-6.25,-.78125,2435.75,61.5158,20,41,43.77,2.44,16.8627,22.3529,170.125,14.3647,11.745,.3624,1,10,0,0,20,70.1961,0,0,5.888,0,0,0,0
14118,6913.080,14.4248,14.3497,31,-5.46875,-.78125,2450.75,61.5158,19.5,41,44.16,2.44,16.8627,22.3529,170.126,14.3647,11.745,.3624,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14119,6913.120,14.2972,14.3428,31,-5.46875,-.78125,2421.5,61.5158,19.5,41,43.57,2.42,16.8627,22.3529,170.124,14.3647,11.745,.362444,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14120,6913.160,13.9181,14.3428,31,-5.46875,-.78125,2440.75,61.5158,19.5,41,43.97,2.42,16.8627,22.3529,170.125,14.3647,11.745,.362557,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14121,6913.200,14.0883,14.3428,31,-5.46875,-.78125,2430.25,61.5158,19,41,44.36,2.44,17.2549,22.7451,173.146,14.3647,11.745,.362557,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14122,6913.240,14.0883,14.3428,31,-6.25,-.78125,2423.5,61.5158,19.5,41,44.55,2.44,17.2549,22.7451,173.145,14.3647,11.745,.469771,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14123,6913.280,14.214,14.2952,31,-6.25,-.78125,2452.25,61.5158,19.5,41,44.75,2.46,17.2549,22.7451,173.145,14.3647,11.89,.469771,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14124,6913.320,13.7924,14.2952,31,-6.25,-.78125,2420.5,61.5158,19.5,41,43.96,2.44,17.2549,22.7451,173.144,14.3647,11.89,.469861,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14125,6913.360,14.0032,14.2748,31,-6.25,-.78125,2453.25,61.5158,19.5,41,44.15,2.46,17.2549,22.3529,173.144,14.3647,11.89,.362816,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14126,6913.400,14.0457,14.2748,31,-6.25,-.78125,2433.25,61.5158,19.5,41,43.95,2.44,17.2549,22.3529,173.143,14.3647,11.89,.362816,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14127,6913.440,14.0883,14.2884,31,-6.25,-.78125,2434.75,61.5158,19,41,43.36,2.42,17.2549,22.3529,173.143,14.3647,11.89,.470045,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14128,6913.480,13.7498,14.3087,31,-6.25,-.78125,2432.75,61.5158,20,41,43.96,2.42,16.8627,22.3529,170.119,14.3647,11.745,.470119,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14129,6913.520,13.9181,14.3087,31,-7.03125,-.78125,2430.5,61.5158,19,41,43.96,2.42,16.8627,22.3529,170.12,14.3647,11.89,.470119,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14130,6913.560,14.0032,14.336,31,-7.03125,-.78125,2435,61.5158,19.5,41,44.35,2.44,16.8627,22.3529,170.12,14.3647,11.89,.363103,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14131,6913.600,14.0032,14.336,31,-7.03125,-.78125,2440.5,61.5158,19.5,41,43.76,2.44,16.8627,22.3529,170.118,14.3647,11.745,.363157,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14132,6913.640,13.7073,14.336,31,-7.03125,-.78125,2417.25,61.5158,19.5,41,44.55,2.44,16.8627,22.3529,170.119,14.3647,11.745,.363157,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14133,6913.680,14.0883,14.336,31,-7.03125,-.78125,2450,61.5158,19.5,41,43.56,2.42,16.8627,22.3529,170.119,14.3647,11.745,.36332,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14134,6913.720,14.0883,14.336,31,-7.03125,-.78125,2426.75,61.5158,19.5,41,43.57,2.44,16.8627,22.3529,170.118,14.3647,11.745,.36332,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14135,6913.760,14.1714,14.3428,31,-7.03125,-.78125,2430.75,61.5158,19,41,42.98,2.42,17.6471,22.3529,176.159,14.3647,11.745,.363381,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14136,6913.800,13.9606,14.3428,31,-7.03125,-.78125,2437.25,61.5158,19.5,41,43.97,2.44,17.6471,22.7451,176.158,14.3647,11.745,.577633,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14137,6913.840,14.1289,14.3428,31,-7.03125,-.78125,2428.5,61.5158,19.5,41,44.16,2.44,17.6471,22.7451,176.158,14.3647,11.745,.577633,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14138,6913.880,14.0457,14.3087,31,-6.25,-.78125,2413.25,61.5158,19.5,41,45.11,2.46,17.6471,23.1373,176.157,14.3647,11.89,.577718,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14139,6913.920,14.5505,14.2816,31,-6.25,-.78125,2449.5,61.5158,19.5,41,45.42,2.46,17.6471,22.7451,176.156,14.3647,11.89,.577718,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14140,6913.960,14.4248,14.2816,31,0,-.78125,2420,61.5158,19.5,41,44.34,2.44,17.6471,22.7451,176.156,14.3647,11.89,.577779,1,8,0,0,20,70.1961,0,0,6.144,0,0,0,0
14141,6914.000,14.3823,14.2816,31,0,-.78125,2435.25,61.5158,20,41,45.22,2.44,16.8627,22.3529,170.114,14.3647,11.89,.363688,1,8,0,0,20,70.1961,0,0,6.144,0,0,0,0
14142,6914.040,14.508,14.2816,31,0,-.78125,2445.25,61.5158,19.5,41,43.36,2.42,16.8627,22.3529,170.113,14.3647,11.89,.363688,1,8,0,0,20,70.1961,0,0,6.144,0,0,0,0
14143,6914.080,14.4673,14.4808,31,-1.5625,-.78125,2410.25,61.5158,19.5,41,42.96,2.44,16.8627,21.9608,167.092,14.3647,11.745,.110692,1,8,0,0,20,70.1961,0,0,6.144,0,0,0,0
14144,6914.120,13.9606,14.336,31,-3.125,-.78125,2443,61.5158,19.5,41,42.38,2.42,16.8627,21.9608,170.115,14.3647,11.745,.111177,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14145,6914.160,13.9606,14.336,31,-4.6875,-.78125,2429,61.5158,19.5,41,42.17,2.4,16.8627,21.9608,170.113,14.3647,11.6,.111177,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14146,6914.200,13.8349,14.3428,31,-5.46875,-.78125,2431.75,61.5158,20,41,42.98,2.4,16.8627,22.3529,167.094,14.3647,11.6,.36395,1,8,0,0,20,70.1961,0,0,5.888,0,0,0,0
14147,6914.240,13.8349,14.3497,31,-6.25,-.78125,2437.5,61.5158,19.5,41,43.18,2.42,16.8627,22.3529,167.094,14.3647,11.6,.36395,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14148,6914.280,13.4984,14.3497,31,-6.25,-.78125,2420.75,61.5158,19.5,41,42.59,2.4,16.8627,21.9608,167.095,14.3647,11.6,.11121,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14149,6914.320,13.9181,14.3497,31,-6.25,-.78125,2435.25,61.5158,19.5,41,41.6,2.42,16.8627,21.9608,167.094,14.3647,11.6,.111393,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14150,6914.360,13.9606,14.3497,31,-6.25,-.78125,2427.25,61.5158,19.5,41,42.39,2.4,16.8627,21.9608,167.095,14.3647,11.6,.111393,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14151,6914.400,14.2565,14.3565,31,-6.25,-.78125,2431,61.5158,19,41,42.39,2.42,16.8627,21.9608,167.094,14.3647,11.6,.111453,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14152,6914.440,14.214,14.3634,31,-7.03125,-.78125,2428.25,61.5158,20,41,43.19,2.42,16.8627,21.9608,167.094,14.3647,11.6,.111522,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14153,6914.480,13.9606,14.3634,31,-6.25,-.78125,2432,61.5158,19,41,42.79,2.42,16.8627,21.9608,167.093,14.3647,11.6,.111522,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14154,6914.520,14.3823,14.3565,31,-6.25,-.78125,2424.5,61.5158,19.5,41,41.81,2.42,16.8627,21.9608,167.09,14.3647,11.6,.111395,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14155,6914.560,14.4673,14.3565,31,-6.25,-.78125,2448.5,61.5158,19,41,42.2,2.42,16.8627,21.9608,167.094,14.3647,11.6,.111395,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14156,6914.600,14.508,14.3565,31,-6.25,-.78125,2417.5,61.5158,19.5,41,42.79,2.42,16.8627,21.9608,167.088,14.3647,11.6,.111729,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14157,6914.640,14.1289,14.3565,31,-6.25,-.78125,2429.25,61.5158,20,41,42.6,2.42,16.8627,21.9608,167.093,14.3647,11.6,.111661,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14158,6914.680,14.5505,14.3565,31,-6.25,-.78125,2431.75,61.5158,19,41,43.38,2.42,16.8627,21.9608,167.091,14.3647,11.6,.111661,1,8,0,0,19,70.1961,0,0,5.632,0,0,0,0
14159,6914.720,14.5931,14.3565,31,-6.25,-.78125,2407.75,61.5158,19.5,41,42,2.42,16.8627,21.9608,167.089,14.3647,11.6,.11154,1,8,0,0,19,70.1961,0,0,5.632,0,0,0,0
14160,6914.760,14.3823,14.3565,31,-6.25,-.78125,2449.5,61.5158,19,41,42.6,2.42,16.8627,21.9608,167.089,14.3647,11.6,.111778,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14161,6914.800,14.1714,14.3565,31,-6.25,-.78125,2414.5,61.5158,19.5,41,42.79,2.42,16.8627,22.3529,167.085,14.3647,11.6,.111778,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14162,6914.840,14.4673,14.3565,31,-6.25,-.78125,2430,61.5158,20,41,44.18,2.42,16.0784,21.9608,159.1,14.3647,11.745,-.184042,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14163,6914.880,14.4673,14.3497,31,-6.25,-.78125,2439,61.5158,19.5,41,40.62,2.4,16.8627,21.5686,170.105,14.3647,11.6,.364826,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14164,6914.920,14.508,14.3497,31,-6.25,-.78125,2409.5,61.5158,19.5,41,41.98,2.4,16.8627,21.9608,170.105,14.3647,11.455,.364826,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14165,6914.960,14.2972,14.3565,31,-6.25,-.78125,2441,61.5158,19,41,42.8,2.42,16.8627,21.9608,167.089,14.3647,11.455,.111936,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14166,6915.000,14.4248,14.3565,31,-7.03125,-.78125,2423,61.5158,19.5,41,42.8,2.42,16.8627,21.9608,170.104,14.3647,11.6,.111936,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14167,6915.040,14.2972,14.3565,31,-7.03125,-.78125,2432.75,61.5158,19,41,43.59,2.42,16.8627,22.3529,170.103,14.3647,11.6,.364959,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14168,6915.080,14.1714,14.3565,31,-7.03125,-.78125,2431.75,61.5158,20,41,43.78,2.42,16.8627,22.3529,167.085,14.3647,11.6,.111761,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14169,6915.120,14.0457,14.3565,31,-7.03125,-.78125,2425.5,61.5158,19.5,41,42.99,2.44,16.8627,22.3529,167.085,14.3647,11.6,.111761,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14170,6915.160,14.1289,14.3497,31,-6.25,-.78125,2429.25,61.5158,19.5,41,42.59,2.42,16.8627,22.3529,170.1,14.3647,11.6,.365072,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14171,6915.200,14.3397,14.3497,31,-6.25,-.78125,2426.25,61.5158,19,41,42.2,2.42,16.8627,22.3529,167.084,14.3647,11.6,.365072,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14172,6915.240,14.214,14.3497,31,-6.25,-.78125,2424.25,61.5158,19.5,41,42.59,2.42,16.8627,22.3529,167.083,14.3647,11.6,.111883,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14173,6915.280,14.1289,14.3565,31,-6.25,-.78125,2427.5,61.5158,19.5,41,42.59,2.42,16.8627,22.3529,170.1,14.3647,11.6,.365202,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14174,6915.320,13.7073,14.3565,31,-6.25,-.78125,2418,61.5158,19.5,41,42.59,2.4,16.8627,22.3529,167.085,14.3647,11.6,.365202,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14175,6915.360,14.214,14.3565,31,-6.25,-.78125,2432.5,61.5158,19.5,41,42.79,2.42,16.8627,21.9608,167.082,14.3647,11.6,.112086,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14176,6915.400,14.2972,14.3565,31,-6.25,-.78125,2426.25,61.5158,19.5,41,42.79,2.42,16.4706,21.5686,163.631,14.3647,11.6,-.183555,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14177,6915.440,14.0457,14.3565,31,-6.25,-.78125,2418.25,61.5158,19,41,41.41,2.4,16.8627,21.5686,167.086,14.3647,11.455,-.183555,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14178,6915.480,13.9606,14.3634,31,-6.25,-.78125,2432,61.5158,19.5,41,41.82,2.4,16.4706,21.9608,163.633,14.3647,11.455,-.183251,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14179,6915.520,14.0883,14.3634,31,-6.25,-.78125,2409.5,61.5158,19.5,41,42.01,2.42,16.4706,21.9608,163.634,14.3647,11.455,-.183114,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14180,6915.560,13.9606,14.3634,31,-6.25,-.78125,2416.25,61.5158,19,41,41.82,2.42,16.8627,21.9608,170.099,14.3647,11.455,-.183114,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14181,6915.600,14.2565,14.3634,31,-6.25,-.78125,2426,61.5158,19.5,41,43.79,2.42,16.8627,22.3529,167.085,14.3647,11.6,.112512,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14182,6915.640,14.1289,14.3634,31,-6.25,-.78125,2436,61.5158,19,41,43.58,2.42,16.8627,22.3529,167.084,14.3647,11.6,.112512,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14183,6915.680,14.2972,14.3565,31,-6.25,-.78125,2414.5,61.5158,20,41,42.78,2.42,16.8627,22.3529,167.083,14.3647,11.6,.112483,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14184,6915.720,14.3823,14.3497,31,-5.46875,-.78125,2427.75,60.8944,19,41,42.59,2.42,16.8627,21.9608,167.083,14.3647,11.6,.11257,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14185,6915.760,14.2972,14.3497,31,-5.46875,-.78125,2409.25,60.8944,19.5,41,42,2.4,16.4706,21.5686,163.625,14.3647,11.6,.11257,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14186,6915.800,14.0032,14.3565,31,-5.46875,-.78125,2430,60.8944,19.5,41,40.69,2.4,16.4706,21.5686,163.628,14.3647,11.455,-.183363,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14187,6915.840,13.7924,14.3634,31,-6.25,-.78125,2411.75,60.8944,19.5,41,41.22,2.4,16.4706,21.5686,163.629,14.3647,11.455,-.183112,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14188,6915.880,14.3397,14.3634,31,-6.25,-.78125,2432,61.5158,19.5,41,41.03,2.4,16.4706,21.5686,163.631,14.3647,11.455,-.183112,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14189,6915.920,14.3823,14.3702,31,-7.03125,-.78125,2421.75,61.5158,19.5,41,40.83,2.4,16.4706,21.5686,163.626,14.3647,11.455,-.183117,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14190,6915.960,14.508,14.3702,31,-7.03125,-.78125,2423.25,61.5158,19,41,41.63,2.4,16.4706,21.5686,163.63,14.3647,11.455,-.183117,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14191,6916.000,14.4673,14.3702,31,-6.25,-.78125,2427.5,61.5158,19.5,41,41.11,2.4,16.4706,21.5686,163.626,14.3647,11.455,-.182888,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14192,6916.040,14.2972,14.3702,31,-6.25,-.78125,2417,61.5158,19,41,41.23,2.42,16.4706,21.9608,163.627,14.3647,11.455,-.183062,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14193,6916.080,14.2565,14.3702,31,-5.46875,-.78125,2420,61.5158,19,41,42.01,2.4,16.8627,21.9608,167.08,14.3647,11.455,-.183062,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14194,6916.120,14.4673,14.3702,31,-5.46875,-.78125,2427,61.5158,19.5,41,43.39,2.42,16.4706,21.9608,163.622,14.3647,11.455,.112646,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14195,6916.160,14.1714,14.3634,31,-5.46875,-.78125,2412.5,61.5158,19.5,41,43,2.4,16.4706,21.9608,163.623,14.3647,11.6,-.183159,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14196,6916.200,14.2972,14.3634,31,-5.46875,-.78125,2439.5,61.5158,19.5,41,42.8,2.42,16.4706,21.9608,163.62,14.3647,11.455,-.183159,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14197,6916.240,14.3397,14.3565,31,-5.46875,-.78125,2416.5,61.5158,19.5,41,40.81,2.4,16.4706,21.5686,163.616,14.3647,11.455,-.183649,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14198,6916.280,14.2565,14.3565,31,-5.46875,-.78125,2423.75,60.8944,19,41,41.62,2.4,16.4706,21.5686,163.62,14.3647,11.455,-.183649,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14199,6916.320,13.8349,14.3634,31,-6.25,-.78125,2429.5,60.8944,19.5,41,41.42,2.4,16.4706,21.5686,163.618,14.3647,11.455,-.183223,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14200,6916.360,13.6241,14.3702,31,-6.25,-.78125,2409,60.8944,19.5,41,41.03,2.4,16.0784,21.5686,159.081,14.3647,11.455,-.183378,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14201,6916.400,14.1714,14.3702,31,-6.25,-.78125,2434.25,60.8944,19.5,41,41.23,2.38,16.0784,21.5686,159.081,14.3647,11.31,-.183378,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14202,6916.440,14.0457,14.3702,31,-6.25,-.78125,2427.75,61.5158,19.5,41,40.52,2.4,16.4706,21.5686,163.615,14.3647,11.31,-.183264,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14203,6916.480,14.214,14.3771,31,-6.25,-.78125,2410.75,61.5158,19.5,41,41.04,2.4,16.0784,21.5686,159.078,14.3647,11.455,-.571983,1,8,0,0,20,70.1961,0,0,5.376,0,0,0,0
14204,6916.520,13.8775,14.3771,31,-6.25,-.78125,2439.75,61.5158,19.5,41,41.63,2.42,16.0784,21.5686,159.078,14.3647,11.455,-.571983,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14205,6916.560,14.214,14.3771,31,-5.46875,-.78125,2419.25,61.5158,19.5,41,41.23,2.4,16.4706,21.5686,163.61,14.3647,11.31,-.183703,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14206,6916.600,14.3397,14.3771,31,-5.46875,-.78125,2418,61.5158,19.5,41,41.63,2.4,16.0784,21.5686,159.07,14.3647,11.31,-.183703,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14207,6916.640,14.6356,14.3771,31,-5.46875,-.78125,2433.5,61.5158,19.5,41,41.04,2.38,16.0784,21.5686,159.066,14.3647,11.31,-.572414,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
14208,6916.680,14.3823,14.3771,31,-5.46875,-.78125,2418.5,61.5158,19.5,41,40.42,2.4,16.0784,21.5686,159.065,14.3647,11.31,-.572827,1,8,0,0,20,70.1961,0,0,5.632,0,0,0,0
